鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,83.17,,鄉村區,乙種建築用地,1071112,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.69,4,2,4,有,無,14550000,71083,,0.0,0,,RPOOMLQKLHGGFBJ97CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,84.12,,鄉村區,乙種建築用地,1071112,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.69,4,2,4,有,無,14750000,72060,,0.0,0,,RPPOMLQKLHGGFBJ08CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,72.77,,鄉村區,乙種建築用地,1071114,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,211.07,4,2,4,有,無,13350000,63249,,0.0,0,,RPQOMLQKLHGGFBJ18CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,85.28,,鄉村區,乙種建築用地,1071130,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.37,4,2,4,有,無,14600000,71439,,0.0,0,,RPROMLQKLHGGFBJ28CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,73.49,,鄉村區,乙種建築用地,1071224,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,211.07,4,2,4,有,無,14100000,66802,,0.0,0,,RPSOMLQKLHGGFBJ38CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,86.45,,鄉村區,乙種建築用地,1080502,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.69,4,2,4,有,無,14550000,71083,,0.0,0,,RPTOMLQKLHGGFBJ48CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,72.77,,鄉村區,乙種建築用地,1080322,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,211.07,4,2,4,有,無,12950000,61354,,0.0,0,,RPUOMLQKLHGGFBJ58CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,84.51,,鄉村區,乙種建築用地,1080507,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.37,4,2,4,有,無,14450000,70705,,0.0,0,,RPVOMLQKLHGGFBJ68CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,86.84,,鄉村區,乙種建築用地,1080705,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.37,4,2,4,有,無,14700000,71928,,0.0,0,,RPWOMLQKLHGGFBJ78CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,86.06,,鄉村區,乙種建築用地,1080716,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,204.37,4,2,4,有,無,14550000,71194,,0.0,0,,RPXOMLQKLHGGFBJ88CB
新埔鎮,房地(土地+建物),新竹縣新埔鎮仰德段1705地號,87.58,,鄉村區,乙種建築用地,1080723,土地2建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,,205.02,4,2,4,有,無,14800000,72188,,0.0,0,,RPOPMLQKLHGGFBJ08CB
