鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內埔鄉,建物,屏東縣內埔鄉壽比路230號7樓之1,0.0,,鄉村區,乙種建築用地,1100315,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,30.45,1,0,1,有,無,有,6300,207,,0.0,0,,RPOOMLOKMHGGFCT09CC
內埔鄉,建物,屏東縣內埔鄉壽比路232號7樓之5,0.0,,鄉村區,乙種建築用地,1100318,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,30.29,1,0,1,有,無,有,5500,182,,0.0,0,,RPPOMLOKMHGGFCT56CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-13號3樓,0.0,,鄉村區,乙種建築用地,1100408,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,33.19,1,0,1,有,無,有,5000,151,,0.0,0,,RPQOMLOKMHGGFCT66CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-5號4樓,0.0,,鄉村區,乙種建築用地,1100323,土地0建物0車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,34.19,1,0,1,有,無,有,5000,146,,0.0,0,,RPROMLOKMHGGFCT76CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-8號2樓,0.0,,鄉村區,乙種建築用地,1100315,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,33.4,1,0,1,有,無,有,5000,150,,0.0,0,,RPSOMLOKMHGGFCT86CC
內埔鄉,建物,屏東縣內埔鄉福泰路3-3號7樓,0.0,,鄉村區,乙種建築用地,1100326,土地0建物0車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1031217,33.5,1,0,1,有,無,有,5000,149,,0.0,0,,RPVNMLPKMHGGFCT17CC
東港鎮,房地(土地+建物),屏東縣東港鎮光復路一段409號,607.85,其他,,,1100406,土地1建物0車位0,全,1,透天厝,住家用,鋼骨構造,1030314,90.73,1,0,1,有,無,無,66000,727,,0.0,0,第一年到第二年租金每月新台幣66000整第三年到第五年租金每月新台幣70000整第六年租金每月新台幣73500整,RPPNMLPKMHGGFDT66CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號2樓之1,0.0,,鄉村區,乙種建築用地,1100316,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,30.45,1,0,1,有,無,有,5400,177,,0.0,0,,RPVNMLQKMHGGFCT27CC
內埔鄉,建物,屏東縣內埔鄉壽比路230號5樓之3,0.0,,鄉村區,乙種建築用地,1100320,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1051104,29.86,1,0,1,有,無,有,5600,188,,0.0,0,,RPOOMLTKMHGGFCT96CC
屏東市,建物,屏東縣屏東市長春街25之6號,0.0,住,,,1100419,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781124,104.41,4,2,2,有,無,有,8500,81,,0.0,0,,RPXOMLKLMHGGFAT86CC
